,datetime,value_Renovable,percentage_Renovable,value_No renovable,percentage_No renovable,ccaa
541,2014-02-01T00:00:00.000+01:00,686272.221,0.1976626649133704,2785664.279,0.8023373350866296,Cataluña/Catalunya
542,2014-03-01T00:00:00.000+01:00,787607.371,0.211120786669176,2942993.407,0.788879213330824,Cataluña/Catalunya
543,2014-04-01T00:00:00.000+02:00,938760.057,0.2488250212111416,2834011.879,0.7511749787888583,Cataluña/Catalunya
544,2014-05-01T00:00:00.000+02:00,947913.734,0.2936453317557386,2280176.862,0.7063546682442614,Cataluña/Catalunya
545,2014-06-01T00:00:00.000+02:00,871776.119,0.27493225856344,2299099.949,0.72506774143656,Cataluña/Catalunya
546,2014-07-01T00:00:00.000+02:00,869962.556,0.2346701197927881,2837209.694,0.7653298802072119,Cataluña/Catalunya
547,2014-08-01T00:00:00.000+02:00,643574.238,0.1969006338953835,2624948.698,0.8030993661046165,Cataluña/Catalunya
548,2014-09-01T00:00:00.000+02:00,495044.672,0.1471535392187372,2869092.369,0.8528464607812627,Cataluña/Catalunya
549,2014-10-01T00:00:00.000+02:00,440748.111,0.126151951247533,3053039.394,0.873848048752467,Cataluña/Catalunya
550,2014-11-01T00:00:00.000+01:00,514054.581,0.1798752759205894,2343784.432,0.8201247240794105,Cataluña/Catalunya
551,2014-12-01T00:00:00.000+01:00,927155.507,0.2584303477879271,2660486.25,0.7415696522120728,Cataluña/Catalunya
552,2015-01-01T00:00:00.000+01:00,786600.662,0.1952960993296119,3241132.942,0.804703900670388,Cataluña/Catalunya
553,2015-02-01T00:00:00.000+01:00,703371.787,0.1976863682883794,2854646.872,0.8023136317116205,Cataluña/Catalunya
554,2015-03-01T00:00:00.000+01:00,849622.556,0.2104855732878364,3186865.754,0.7895144267121637,Cataluña/Catalunya
555,2015-04-01T00:00:00.000+02:00,794768.059,0.2175481158170716,2858529.769,0.7824518841829284,Cataluña/Catalunya
556,2015-05-01T00:00:00.000+02:00,849196.793,0.2596641318060746,2421169.38,0.7403358681939253,Cataluña/Catalunya
557,2015-06-01T00:00:00.000+02:00,765506.189,0.2267095778572961,2611087.761,0.7732904221427038,Cataluña/Catalunya
558,2015-07-01T00:00:00.000+02:00,611917.897,0.1548345044097654,3340159.189,0.8451654955902346,Cataluña/Catalunya
559,2015-08-01T00:00:00.000+02:00,609019.468,0.1655442799801821,3069872.174,0.8344557200198179,Cataluña/Catalunya
560,2015-09-01T00:00:00.000+02:00,505045.232,0.1425240431624841,3038533.948,0.857475956837516,Cataluña/Catalunya
561,2015-10-01T00:00:00.000+02:00,471055.461,0.1326737536601319,3079424.178,0.8673262463398681,Cataluña/Catalunya
562,2015-11-01T00:00:00.000+01:00,520204.74,0.1727668504858651,2490816.984,0.8272331495141347,Cataluña/Catalunya
563,2015-12-01T00:00:00.000+01:00,343598.627,0.1023845118837702,3012364.308,0.8976154881162298,Cataluña/Catalunya
564,2016-01-01T00:00:00.000+01:00,577930.849,0.1510717333181926,3247608.425,0.8489282666818074,Cataluña/Catalunya
565,2016-02-01T00:00:00.000+01:00,651993.649,0.194898257525556,2693308.958,0.805101742474444,Cataluña/Catalunya
566,2016-03-01T00:00:00.000+01:00,779188.722,0.2024353301397584,3069886.049,0.7975646698602415,Cataluña/Catalunya
567,2016-04-01T00:00:00.000+02:00,776384.72,0.207417106147812,2966723.717,0.7925828938521879,Cataluña/Catalunya
568,2016-05-01T00:00:00.000+02:00,1027163.447,0.3016130473920316,2378403.573,0.6983869526079683,Cataluña/Catalunya
569,2016-06-01T00:00:00.000+02:00,783628.199,0.215392241879057,2854516.76,0.784607758120943,Cataluña/Catalunya
570,2016-07-01T00:00:00.000+02:00,613845.85,0.1612778864280613,3192291.889,0.8387221135719387,Cataluña/Catalunya
571,2016-08-01T00:00:00.000+02:00,505249.962,0.1397771445602919,3109432.278,0.8602228554397081,Cataluña/Catalunya
572,2016-09-01T00:00:00.000+02:00,440717.457,0.125416913651768,3073301.858,0.874583086348232,Cataluña/Catalunya
573,2016-10-01T00:00:00.000+02:00,324132.296,0.0865573181967164,3420580.488,0.9134426818032836,Cataluña/Catalunya
574,2016-11-01T00:00:00.000+01:00,495414.196,0.1557795264222075,2684812.419,0.8442204735777925,Cataluña/Catalunya
575,2016-12-01T00:00:00.000+01:00,439251.175,0.1273098715235862,3011001.109,0.8726901284764138,Cataluña/Catalunya
576,2017-01-01T00:00:00.000+01:00,610874.0,0.1529640883945991,3382703.881,0.8470359116054008,Cataluña/Catalunya
577,2017-02-01T00:00:00.000+01:00,591809.049,0.1703918248754251,2881415.382,0.8296081751245749,Cataluña/Catalunya
578,2017-03-01T00:00:00.000+01:00,725915.926,0.1851186580727023,3195438.807,0.8148813419272977,Cataluña/Catalunya
579,2017-04-01T00:00:00.000+02:00,716256.255,0.1936985302084033,2981532.542,0.8063014697915967,Cataluña/Catalunya
580,2017-05-01T00:00:00.000+02:00,843567.312,0.2395454790866776,2677965.698,0.7604545209133223,Cataluña/Catalunya
581,2017-06-01T00:00:00.000+02:00,711368.544,0.20605074414592,2741026.384,0.7939492558540799,Cataluña/Catalunya
582,2017-07-01T00:00:00.000+02:00,616674.599,0.1525971120257624,3424519.83,0.8474028879742376,Cataluña/Catalunya
583,2017-08-01T00:00:00.000+02:00,544113.902,0.1391067992824084,3367369.252,0.8608932007175915,Cataluña/Catalunya
584,2017-09-01T00:00:00.000+02:00,486003.466,0.1328513443664842,3172246.801,0.8671486556335157,Cataluña/Catalunya
585,2017-10-01T00:00:00.000+02:00,429906.467,0.1139879405601004,3341601.86,0.8860120594398995,Cataluña/Catalunya
586,2017-11-01T00:00:00.000+01:00,490733.562,0.1439712604034994,2917818.677,0.8560287395965006,Cataluña/Catalunya
587,2017-12-01T00:00:00.000+01:00,592406.773,0.1497755642874486,3362889.779,0.8502244357125514,Cataluña/Catalunya
588,2018-01-01T00:00:00.000+01:00,672199.362,0.1658369682148729,3381175.282,0.834163031785127,Cataluña/Catalunya
589,2018-02-01T00:00:00.000+01:00,591661.907,0.1640769637448011,3014340.383,0.8359230362551988,Cataluña/Catalunya
590,2018-03-01T00:00:00.000+01:00,863853.141,0.2648273133617518,2398095.674,0.7351726866382482,Cataluña/Catalunya
591,2018-04-01T00:00:00.000+02:00,885087.765,0.2766540216797884,2314170.86,0.7233459783202115,Cataluña/Catalunya
592,2018-05-01T00:00:00.000+02:00,1046569.849,0.3029349424717699,2408197.833,0.6970650575282301,Cataluña/Catalunya
593,2018-06-01T00:00:00.000+02:00,1022596.43,0.3041669133644141,2339361.709,0.6958330866355859,Cataluña/Catalunya
594,2018-07-01T00:00:00.000+02:00,788284.46,0.2314280331608366,2617890.882,0.7685719668391634,Cataluña/Catalunya
595,2018-08-01T00:00:00.000+02:00,581791.629,0.1506528819519776,3280010.558,0.8493471180480224,Cataluña/Catalunya
596,2018-09-01T00:00:00.000+02:00,456537.188,0.1265652396222788,3150592.142,0.8734347603777212,Cataluña/Catalunya
597,2018-10-01T00:00:00.000+02:00,572434.808,0.148849652156941,3273290.054,0.8511503478430591,Cataluña/Catalunya
598,2018-11-01T00:00:00.000+01:00,670832.046,0.1864778743438508,2926549.404,0.8135221256561491,Cataluña/Catalunya
599,2018-12-01T00:00:00.000+01:00,688569.446,0.2139451651342648,2529869.473,0.7860548348657351,Cataluña/Catalunya
600,2019-01-01T00:00:00.000+01:00,752776.388,0.1756714167545982,3532362.321,0.8243285832454018,Cataluña/Catalunya
601,2019-02-01T00:00:00.000+01:00,543986.993,0.1510530570652178,3057310.482,0.8489469429347822,Cataluña/Catalunya
602,2019-03-01T00:00:00.000+01:00,582627.557,0.1543073300500975,3193133.172,0.8456926699499024,Cataluña/Catalunya
603,2019-04-01T00:00:00.000+02:00,609359.979,0.1888661644167328,2617051.596,0.811133835583267,Cataluña/Catalunya
604,2019-05-01T00:00:00.000+02:00,791315.688,0.2143778989990942,2899902.911,0.7856221010009058,Cataluña/Catalunya
605,2019-06-01T00:00:00.000+02:00,715506.307,0.1780122605151045,3303915.192,0.8219877394848955,Cataluña/Catalunya
606,2019-07-01T00:00:00.000+02:00,538691.114,0.1247751508091698,3778603.72,0.8752248491908302,Cataluña/Catalunya
607,2019-08-01T00:00:00.000+02:00,461156.369,0.1133286443962478,3608038.771,0.8866713556037522,Cataluña/Catalunya
608,2019-09-01T00:00:00.000+02:00,407802.278,0.109646382422213,3311447.45,0.890353617577787,Cataluña/Catalunya
609,2019-10-01T00:00:00.000+02:00,461404.851,0.1209471777195475,3353523.779,0.8790528222804526,Cataluña/Catalunya
610,2019-11-01T00:00:00.000+01:00,641534.994,0.1937176261585112,2670166.717,0.8062823738414888,Cataluña/Catalunya
611,2019-12-01T00:00:00.000+01:00,755165.568,0.2237299464667715,2620178.591,0.7762700535332284,Cataluña/Catalunya
612,2020-01-01T00:00:00.000+01:00,654068.36,0.1633843188784116,3349182.163,0.8366156811215885,Cataluña/Catalunya
613,2020-02-01T00:00:00.000+01:00,695741.959,0.1907449628992482,2951756.504,0.8092550371007518,Cataluña/Catalunya
614,2020-03-01T00:00:00.000+01:00,836415.934,0.2253866845245977,2874610.455,0.7746133154754024,Cataluña/Catalunya
615,2020-04-01T00:00:00.000+02:00,829883.489,0.2386724961008229,2647197.04,0.761327503899177,Cataluña/Catalunya
616,2020-05-01T00:00:00.000+02:00,939315.153,0.3029064500149491,2161692.28,0.6970935499850509,Cataluña/Catalunya
617,2020-06-01T00:00:00.000+02:00,840593.307,0.2380659116791086,2690333.49,0.7619340883208914,Cataluña/Catalunya
618,2020-07-01T00:00:00.000+02:00,633122.193,0.1612809871973809,3292462.614,0.8387190128026191,Cataluña/Catalunya
619,2020-08-01T00:00:00.000+02:00,506890.655,0.1346538783073665,3257506.341,0.8653461216926335,Cataluña/Catalunya
620,2020-09-01T00:00:00.000+02:00,511227.083,0.1448876777482497,3017210.193,0.8551123222517503,Cataluña/Catalunya
621,2020-10-01T00:00:00.000+02:00,700080.371,0.2140231025368152,2570970.103,0.7859768974631848,Cataluña/Catalunya
622,2020-11-01T00:00:00.000+01:00,513433.629,0.1590278017374159,2715144.163,0.8409721982625841,Cataluña/Catalunya
623,2020-12-01T00:00:00.000+01:00,737942.111,0.1957691749929846,3031507.86,0.8042308250070153,Cataluña/Catalunya
624,2021-01-01T00:00:00.000+01:00,749411.358,0.1934598479435353,3124319.372,0.8065401520564647,Cataluña/Catalunya
625,2021-02-01T00:00:00.000+01:00,560896.218,0.1849035605110464,2472556.553,0.8150964394889536,Cataluña/Catalunya
626,2021-03-01T00:00:00.000+01:00,600224.483,0.1694956604182613,2941013.573,0.8305043395817386,Cataluña/Catalunya
627,2021-04-01T00:00:00.000+02:00,535061.026,0.1649031669617142,2709637.277,0.8350968330382856,Cataluña/Catalunya
628,2021-05-01T00:00:00.000+02:00,703865.279,0.2184400014842611,2518370.915,0.7815599985157389,Cataluña/Catalunya
629,2021-06-01T00:00:00.000+02:00,622896.531,0.2161562633638122,2258798.967,0.7838437366361878,Cataluña/Catalunya
630,2021-07-01T00:00:00.000+02:00,558387.942,0.1579629182460697,2976542.586,0.8420370817539303,Cataluña/Catalunya
631,2021-08-01T00:00:00.000+02:00,486341.242,0.1420438337307694,2937540.17,0.8579561662692305,Cataluña/Catalunya
632,2021-09-01T00:00:00.000+02:00,419239.827,0.1210260076117896,3044807.573,0.8789739923882104,Cataluña/Catalunya
633,2021-10-01T00:00:00.000+02:00,363555.137,0.1192843874810908,2684246.379,0.8807156125189092,Cataluña/Catalunya
634,2021-11-01T00:00:00.000+01:00,505276.798,0.1711289990284442,2447330.889,0.8288710009715557,Cataluña/Catalunya
635,2021-12-01T00:00:00.000+01:00,672442.237,0.1838952810378268,2984216.233,0.8161047189621732,Cataluña/Catalunya
636,2022-01-01T00:00:00.000+01:00,546080.215,0.1476326259523766,3152832.62,0.8523673740476234,Cataluña/Catalunya
637,2022-02-01T00:00:00.000+01:00,478394.038,0.1434261380727369,2857079.15,0.856573861927263,Cataluña/Catalunya
638,2022-03-01T00:00:00.000+01:00,484193.08,0.1359419039383106,3077571.659,0.8640580960616894,Cataluña/Catalunya
639,2022-04-01T00:00:00.000+02:00,633268.08,0.1910535892630295,2681341.619,0.8089464107369704,Cataluña/Catalunya
640,2022-05-01T00:00:00.000+02:00,750412.73,0.2375515565899675,2408534.072,0.7624484434100325,Cataluña/Catalunya
641,2022-06-01T00:00:00.000+02:00,557999.576,0.1454103289306227,3279414.039,0.8545896710693773,Cataluña/Catalunya
642,2022-07-01T00:00:00.000+02:00,466572.758,0.1187795206013771,3461484.5,0.8812204793986229,Cataluña/Catalunya
643,2022-08-01T00:00:00.000+02:00,443506.82,0.1182362991425697,3307514.002,0.8817637008574303,Cataluña/Catalunya
644,2022-09-01T00:00:00.000+02:00,421513.423,0.112612733083809,3321521.769,0.887387266916191,Cataluña/Catalunya
645,2022-10-01T00:00:00.000+02:00,340997.002,0.1053996850200702,2894278.34,0.8946003149799298,Cataluña/Catalunya
646,2022-11-01T00:00:00.000+01:00,451498.393,0.1644327426072645,2294295.333,0.8355672573927354,Cataluña/Catalunya
647,2022-12-01T00:00:00.000+01:00,338457.944,0.1014869988427701,2996530.26,0.8985130011572299,Cataluña/Catalunya
648,2014-01-01T00:00:00.000+01:00,136414.334,0.2815730973666257,348057.852,0.7184269026333744,País Vasco/Euskadi
649,2014-02-01T00:00:00.000+01:00,122994.019,0.3409542002974856,237740.704,0.6590457997025143,País Vasco/Euskadi
650,2014-03-01T00:00:00.000+01:00,109737.081,0.2754042232923001,288721.155,0.7245957767076999,País Vasco/Euskadi
651,2014-04-01T00:00:00.000+02:00,77353.858,0.2105041777525423,290115.609,0.7894958222474576,País Vasco/Euskadi
652,2014-05-01T00:00:00.000+02:00,81720.108,0.1638747176872185,416954.179,0.8361252823127815,País Vasco/Euskadi
653,2014-06-01T00:00:00.000+02:00,71614.651,0.1152253198225346,549903.702,0.8847746801774654,País Vasco/Euskadi
654,2014-07-01T00:00:00.000+02:00,76239.879,0.1270733191230446,523727.758,0.8729266808769554,País Vasco/Euskadi
655,2014-08-01T00:00:00.000+02:00,50357.576,0.0870261851100251,528290.976,0.9129738148899748,País Vasco/Euskadi
656,2014-09-01T00:00:00.000+02:00,60701.538,0.0871177828342604,636073.977,0.9128822171657396,País Vasco/Euskadi
657,2014-10-01T00:00:00.000+02:00,63755.584,0.1080231694707601,526447.28,0.8919768305292398,País Vasco/Euskadi
658,2014-11-01T00:00:00.000+01:00,84223.421,0.181705854614145,379291.754,0.8182941453858549,País Vasco/Euskadi
659,2014-12-01T00:00:00.000+01:00,125128.723,0.2371026172257686,402612.069,0.7628973827742314,País Vasco/Euskadi
660,2015-01-01T00:00:00.000+01:00,112758.551,0.2076886309861645,430162.602,0.7923113690138354,País Vasco/Euskadi
661,2015-02-01T00:00:00.000+01:00,141614.121,0.2965660721457472,335898.765,0.7034339278542526,País Vasco/Euskadi
662,2015-03-01T00:00:00.000+01:00,142804.572,0.2650040439472941,396072.382,0.734995956052706,País Vasco/Euskadi
663,2015-04-01T00:00:00.000+02:00,71125.72,0.1651748465516244,359482.944,0.8348251534483756,País Vasco/Euskadi
664,2015-05-01T00:00:00.000+02:00,81490.991,0.1766877213396585,379723.803,0.8233122786603415,País Vasco/Euskadi
665,2015-06-01T00:00:00.000+02:00,65072.701,0.1348853814014394,417356.902,0.8651146185985605,País Vasco/Euskadi
666,2015-07-01T00:00:00.000+02:00,70025.603,0.0967707880608752,653597.759,0.9032292119391248,País Vasco/Euskadi
667,2015-08-01T00:00:00.000+02:00,67377.318,0.1501763355000665,381277.377,0.8498236644999335,País Vasco/Euskadi
668,2015-09-01T00:00:00.000+02:00,58924.419,0.1349560353562784,377694.95,0.8650439646437216,País Vasco/Euskadi
669,2015-10-01T00:00:00.000+02:00,74915.933,0.1659517833170527,376515.992,0.8340482166829473,País Vasco/Euskadi
670,2015-11-01T00:00:00.000+01:00,72801.785,0.1539676901690743,400036.282,0.8460323098309256,País Vasco/Euskadi
671,2015-12-01T00:00:00.000+01:00,90796.458,0.1822857893894715,407303.028,0.8177142106105285,País Vasco/Euskadi
672,2016-01-01T00:00:00.000+01:00,92403.247,0.1970632197050648,376498.292,0.8029367802949353,País Vasco/Euskadi
673,2016-02-01T00:00:00.000+01:00,101959.029,0.2631141505265462,285549.696,0.7368858494734538,País Vasco/Euskadi
674,2016-03-01T00:00:00.000+01:00,145581.522,0.3165292677734424,314349.16,0.6834707322265575,País Vasco/Euskadi
675,2016-04-01T00:00:00.000+02:00,98854.828,0.2622252666631747,278129.546,0.7377747333368253,País Vasco/Euskadi
676,2016-05-01T00:00:00.000+02:00,64055.685,0.1601293601407939,335968.926,0.8398706398592061,País Vasco/Euskadi
677,2016-06-01T00:00:00.000+02:00,65447.52,0.1420771474409116,395200.242,0.8579228525590883,País Vasco/Euskadi
678,2016-07-01T00:00:00.000+02:00,72620.678,0.1628493705867801,373317.048,0.8371506294132199,País Vasco/Euskadi
679,2016-08-01T00:00:00.000+02:00,77133.418,0.2152445677858336,281219.031,0.7847554322141663,País Vasco/Euskadi
680,2016-09-01T00:00:00.000+02:00,72165.509,0.2062171937948451,277783.531,0.7937828062051548,País Vasco/Euskadi
681,2016-10-01T00:00:00.000+02:00,60394.058,0.1113641074781466,481917.638,0.8886358925218533,País Vasco/Euskadi
682,2016-11-01T00:00:00.000+01:00,88837.704,0.1353391367718796,567570.384,0.8646608632281203,País Vasco/Euskadi
683,2016-12-01T00:00:00.000+01:00,74682.433,0.1439080763809201,444276.856,0.8560919236190798,País Vasco/Euskadi
684,2017-01-01T00:00:00.000+01:00,112377.82,0.2086806618566122,426137.915,0.7913193381433877,País Vasco/Euskadi
685,2017-02-01T00:00:00.000+01:00,102177.456,0.2625239455971787,287034.491,0.7374760544028213,País Vasco/Euskadi
686,2017-03-01T00:00:00.000+01:00,94846.797,0.2363170663200187,306507.191,0.7636829336799812,País Vasco/Euskadi
687,2017-04-01T00:00:00.000+02:00,70554.983,0.1920396308053198,296843.052,0.8079603691946801,País Vasco/Euskadi
688,2017-05-01T00:00:00.000+02:00,44356.835,0.1224335590526864,317936.276,0.8775664409473135,País Vasco/Euskadi
689,2017-06-01T00:00:00.000+02:00,67792.139,0.1473912738348428,392154.622,0.8526087261651573,País Vasco/Euskadi
690,2017-07-01T00:00:00.000+02:00,74988.4,0.1247101377454108,526313.157,0.8752898622545892,País Vasco/Euskadi
691,2017-08-01T00:00:00.000+02:00,74118.599,0.1612875041445492,385424.745,0.8387124958554508,País Vasco/Euskadi
692,2017-09-01T00:00:00.000+02:00,67285.22,0.1264161685760343,464966.475,0.8735838314239657,País Vasco/Euskadi
693,2017-10-01T00:00:00.000+02:00,71047.549,0.1359290634350975,451633.526,0.8640709365649024,País Vasco/Euskadi
694,2017-11-01T00:00:00.000+01:00,92650.823,0.1419891940823169,559869.417,0.8580108059176832,País Vasco/Euskadi
695,2017-12-01T00:00:00.000+01:00,126259.44,0.2480588547214123,382730.413,0.7519411452785877,País Vasco/Euskadi
696,2018-01-01T00:00:00.000+01:00,144861.601,0.3067787695537723,327340.57,0.6932212304462277,País Vasco/Euskadi
697,2018-02-01T00:00:00.000+01:00,130578.868,0.3270230805364403,268716.704,0.6729769194635596,País Vasco/Euskadi
698,2018-03-01T00:00:00.000+01:00,148545.565,0.407901060584856,215625.013,0.5920989394151441,País Vasco/Euskadi
699,2018-04-01T00:00:00.000+02:00,123298.963,0.304368569453273,281798.591,0.695631430546727,País Vasco/Euskadi
700,2018-05-01T00:00:00.000+02:00,63648.531,0.1788028244508946,292321.97,0.8211971755491053,País Vasco/Euskadi
701,2018-06-01T00:00:00.000+02:00,82934.436,0.2080172341124117,315755.78,0.7919827658875883,País Vasco/Euskadi
702,2018-07-01T00:00:00.000+02:00,70729.426,0.1758810033136543,331414.209,0.8241189966863456,País Vasco/Euskadi
703,2018-08-01T00:00:00.000+02:00,71031.288,0.2091475824994813,268591.514,0.7908524175005187,País Vasco/Euskadi
704,2018-09-01T00:00:00.000+02:00,67391.243,0.1617097103788594,349350.849,0.8382902896211405,País Vasco/Euskadi
705,2018-10-01T00:00:00.000+02:00,83681.964,0.172506855208551,401411.593,0.8274931447914489,País Vasco/Euskadi
706,2018-11-01T00:00:00.000+01:00,97527.798,0.1753296646496996,458726.035,0.8246703353503004,País Vasco/Euskadi
707,2018-12-01T00:00:00.000+01:00,91575.693,0.1675820576285767,454877.157,0.8324179423714233,País Vasco/Euskadi
708,2019-01-01T00:00:00.000+01:00,106055.166,0.192832268784085,443931.445,0.807167731215915,País Vasco/Euskadi
709,2019-02-01T00:00:00.000+01:00,115901.448,0.2319573174088332,383765.686,0.7680426825911668,País Vasco/Euskadi
710,2019-03-01T00:00:00.000+01:00,97332.2,0.2033466236871859,381319.465,0.7966533763128141,País Vasco/Euskadi
711,2019-04-01T00:00:00.000+02:00,87851.599,0.1899895351948991,374550.706,0.8100104648051009,País Vasco/Euskadi
712,2019-05-01T00:00:00.000+02:00,63240.827,0.1523371682340882,351896.383,0.8476628317659118,País Vasco/Euskadi
713,2019-06-01T00:00:00.000+02:00,69763.638,0.0997742015610109,629451.559,0.900225798438989,País Vasco/Euskadi
714,2019-07-01T00:00:00.000+02:00,77704.351,0.0906924513269751,779085.27,0.9093075486730248,País Vasco/Euskadi
715,2019-08-01T00:00:00.000+02:00,76157.661,0.078165934905261,898149.895,0.921834065094739,País Vasco/Euskadi
716,2019-09-01T00:00:00.000+02:00,76529.2,0.0901642859356719,772245.891,0.909835714064328,País Vasco/Euskadi
717,2019-10-01T00:00:00.000+02:00,84364.617,0.0913698614011628,838966.29,0.9086301385988372,País Vasco/Euskadi
718,2019-11-01T00:00:00.000+01:00,128343.595,0.1617414736638262,665167.136,0.8382585263361738,País Vasco/Euskadi
719,2019-12-01T00:00:00.000+01:00,133582.875,0.1833393867334253,595026.931,0.8166606132665747,País Vasco/Euskadi
720,2020-01-01T00:00:00.000+01:00,86351.174,0.1471739115725372,500377.636,0.8528260884274627,País Vasco/Euskadi
721,2020-02-01T00:00:00.000+01:00,76689.358,0.1590911523717737,405357.298,0.8409088476282263,País Vasco/Euskadi
722,2020-03-01T00:00:00.000+01:00,99017.921,0.2074582570483437,378272.896,0.7925417429516562,País Vasco/Euskadi
723,2020-04-01T00:00:00.000+02:00,69221.104,0.1371390798244074,435530.015,0.8628609201755926,País Vasco/Euskadi
724,2020-05-01T00:00:00.000+02:00,67396.417,0.1450811359553616,397146.52,0.8549188640446383,País Vasco/Euskadi
725,2020-06-01T00:00:00.000+02:00,46377.435,0.0962872587913587,435279.594,0.9037127412086412,País Vasco/Euskadi
726,2020-07-01T00:00:00.000+02:00,56815.269,0.0856712178991021,606362.755,0.914328782100898,País Vasco/Euskadi
727,2020-08-01T00:00:00.000+02:00,82503.027,0.136210582710376,523199.007,0.863789417289624,País Vasco/Euskadi
728,2020-09-01T00:00:00.000+02:00,81919.899,0.1489064382759004,468223.533,0.8510935617240996,País Vasco/Euskadi
729,2020-10-01T00:00:00.000+02:00,99231.371,0.2247656652686373,342256.749,0.7752343347313627,País Vasco/Euskadi
730,2020-11-01T00:00:00.000+01:00,90481.373,0.200320940804092,361200.676,0.7996790591959079,País Vasco/Euskadi
731,2020-12-01T00:00:00.000+01:00,144037.342,0.3114716803766543,318403.872,0.6885283196233457,País Vasco/Euskadi
732,2021-01-01T00:00:00.000+01:00,112040.711,0.2323980921697969,370066.134,0.7676019078302031,País Vasco/Euskadi
733,2021-02-01T00:00:00.000+01:00,117768.612,0.3207678075017914,249377.371,0.6792321924982085,País Vasco/Euskadi
734,2021-03-01T00:00:00.000+01:00,110541.864,0.255039137926693,322889.118,0.744960862073307,País Vasco/Euskadi
735,2021-04-01T00:00:00.000+02:00,93510.139,0.1548260367898303,510458.941,0.8451739632101697,País Vasco/Euskadi
736,2021-05-01T00:00:00.000+02:00,72608.19,0.1792176482952306,332531.542,0.8207823517047693,País Vasco/Euskadi
737,2021-06-01T00:00:00.000+02:00,81784.317,0.1882441474593387,352674.433,0.8117558525406613,País Vasco/Euskadi
738,2021-07-01T00:00:00.000+02:00,84005.295,0.154603640291285,459353.806,0.845396359708715,País Vasco/Euskadi
739,2021-08-01T00:00:00.000+02:00,81629.304,0.1438462278431636,485846.849,0.8561537721568364,País Vasco/Euskadi
740,2021-09-01T00:00:00.000+02:00,59772.021,0.0864237940289039,631843.311,0.913576205971096,País Vasco/Euskadi
741,2021-10-01T00:00:00.000+02:00,68065.9,0.1000355845082896,612350.977,0.8999644154917104,País Vasco/Euskadi
742,2021-11-01T00:00:00.000+01:00,97986.401,0.1223494985241273,702886.526,0.8776505014758728,País Vasco/Euskadi
743,2021-12-01T00:00:00.000+01:00,161308.063,0.1989674721095591,649417.737,0.8010325278904409,País Vasco/Euskadi
744,2022-01-01T00:00:00.000+01:00,119733.082,0.122598617492217,856893.608,0.8774013825077831,País Vasco/Euskadi
745,2022-02-01T00:00:00.000+01:00,84000.964,0.1074448182025887,697804.668,0.8925551817974112,País Vasco/Euskadi
746,2022-03-01T00:00:00.000+01:00,123825.022,0.1647532902177542,627753.425,0.8352467097822458,País Vasco/Euskadi
747,2022-04-01T00:00:00.000+02:00,113547.777,0.179977479407439,517352.141,0.8200225205925609,País Vasco/Euskadi
748,2022-05-01T00:00:00.000+02:00,89669.844,0.139491540518708,553163.719,0.8605084594812918,País Vasco/Euskadi
749,2022-06-01T00:00:00.000+02:00,70275.461,0.077344877215601,838323.318,0.922655122784399,País Vasco/Euskadi
750,2022-07-01T00:00:00.000+02:00,73997.802,0.0746943786197504,916676.508,0.9253056213802496,País Vasco/Euskadi
751,2022-08-01T00:00:00.000+02:00,69852.276,0.0911687224513265,696334.571,0.9088312775486737,País Vasco/Euskadi
752,2022-09-01T00:00:00.000+02:00,64450.897,0.072383428161904,825958.671,0.927616571838096,País Vasco/Euskadi
753,2022-10-01T00:00:00.000+02:00,78891.322,0.0895829446815134,801759.814,0.9104170553184864,País Vasco/Euskadi
754,2022-11-01T00:00:00.000+01:00,80748.667,0.1282196580926599,549019.562,0.87178034190734,País Vasco/Euskadi
755,2022-12-01T00:00:00.000+01:00,81628.776,0.1555390987399011,443183.163,0.8444609012600988,País Vasco/Euskadi
756,2014-01-01T00:00:00.000+01:00,539341.276,0.496910490702583,546047.916,0.5030895092974171,Principado de Asturias
757,2014-02-01T00:00:00.000+01:00,508332.197,0.6513431008792242,272104.713,0.3486568991207758,Principado de Asturias
758,2014-03-01T00:00:00.000+01:00,443446.498,0.5497363310096529,363206.57,0.4502636689903472,Principado de Asturias
759,2014-04-01T00:00:00.000+02:00,377519.389,0.5243891573520848,342402.798,0.4756108426479152,Principado de Asturias
760,2014-05-01T00:00:00.000+02:00,258593.988,0.3037369306219029,592780.876,0.6962630693780971,Principado de Asturias
761,2014-06-01T00:00:00.000+02:00,193007.54,0.142584971865852,1160624.175,0.8574150281341479,Principado de Asturias
762,2014-07-01T00:00:00.000+02:00,166076.127,0.1211339569512437,1204936.025,0.8788660430487563,Principado de Asturias
763,2014-08-01T00:00:00.000+02:00,145532.349,0.1205642296983049,1061561.574,0.8794357703016952,Principado de Asturias
764,2014-09-01T00:00:00.000+02:00,115274.277,0.0893769894437596,1174479.134,0.9106230105562404,Principado de Asturias
765,2014-10-01T00:00:00.000+02:00,166434.058,0.128488397518114,1128889.576,0.871511602481886,Principado de Asturias
766,2014-11-01T00:00:00.000+01:00,311596.45,0.273166146844532,829088.271,0.726833853155468,Principado de Asturias
767,2014-12-01T00:00:00.000+01:00,309130.024,0.2377907144815497,990878.787,0.7622092855184502,Principado de Asturias
768,2015-01-01T00:00:00.000+01:00,273856.879,0.1709086750651171,1328501.099,0.8290913249348829,Principado de Asturias
